Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
Yefry Ramirez,LAD,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,15655
Austin Meadows,TBR,402,0.10945274,0.19651741,0.55696203,0.25071225,0.3358209,0.53561254,0.87143344,0.28490029,0.25396825,64.96076594,16.28000917,0.363373281,137.0428436,15672
Reese McGuire,TOR,175,0.07428571,0.17142857,0.43333333,0.2721519,0.33333333,0.36708861,0.70042194,0.09493671,0.328125,20.36299558,-0.828876145,0.30870182,91.13434738,15674
Jose Abreu,CHW,506,0.09881423,0.22529644,0.43859649,0.25116279,0.3458498,0.44186047,0.78771027,0.19069768,0.29084967,71.2752899,10.00050651,0.338313773,115.6003353,15676
Rowdy Tellez,2 Tms,262,0.07633588,0.20229008,0.37735849,0.23430962,0.29770992,0.41841004,0.71611996,0.18410042,0.26404494,29.16289173,-2.564367651,0.302236935,86.07266564,15679
Luis Castillo,CIN,44,0.02272727,0.47727273,0.04761905,0.17948718,0.2,0.23076923,0.43076923,0.05128205,0.38888889,0.771499218,-4.556742816,0.189257155,9.088102403,15689
Chance Sisco,2 Tms,69,0.08695652,0.26086957,0.33333333,0.16393443,0.26086957,0.21311475,0.47398432,0.04918032,0.23255814,3.206932794,-5.148719486,0.224239001,36.17543727,15694
Tyler O'Neill,STL,439,0.05694761,0.31890661,0.17857143,0.28571429,0.34396355,0.54385965,0.8878232,0.25814536,0.37021277,75.0712846,21.90996068,0.374748079,138.5721129,15711
Tyler Wade,NYY,102,0.1372549,0.26470588,0.51851852,0.24137931,0.35294118,0.29885057,0.65179175,0.05747126,0.35,10.87312042,-1.478713387,0.296904608,87.54448971,15730
Brad Keller,KCR,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,15734
Jose Marmolejos,SEA,111,0.11711712,0.32432432,0.36111111,0.16494845,0.26126126,0.32989691,0.59115817,0.16494846,0.20689655,8.573476592,-4.868224903,0.261418183,67.44855402,15767
Yonathan Daza,COL,214,0.06542056,0.1728972,0.37837838,0.2746114,0.32857143,0.33678756,0.66535899,0.06217616,0.33333333,22.57816611,-3.336465599,0.295582636,70.13223453,15794
Jose Godoy,SEA,36,0.08333333,0.33333333,0.25,0.18181818,0.25,0.21212121,0.46212121,0.03030303,0.28571429,1.374886657,-2.984584098,0.214224244,35.5666588,15808
Zack Littell,SFG,4,0,0.75,0,0.25,0.25,0.25,0.5,0,1,0.171098513,-0.313287126,0.21976383,37.00930684,15823
Sean Manaea,OAK,3,0,0.33333333,0,0.66666667,0.66666667,1,1.66666667,0.33333333,1,1.337462834,0.974173604,0.706900616,367.6542664,15873
Miguel Andujar,NYY,96,0.04166667,0.125,0.33333333,0.27472527,0.30208333,0.41758242,0.71966575,0.14285715,0.27631579,11.15427382,-0.47098153,0.308496808,95.37560771,15878
Luis Torrens,SEA,227,0.08810573,0.28634361,0.30769231,0.22058824,0.2907489,0.35294118,0.64369008,0.13235294,0.28888889,21.47449951,-6.014385527,0.282403499,81.62519794,15905
